110,6,4,22,0.6666666666666666
111,3,2,12,0.6666666666666666
112,12,9,14,0.75
113,15,4,28,0.26666666666666666
114,13,7,31,0.5384615384615384
115,11,4,28,0.36363636363636365
116,13,5,11,0.38461538461538464
117,17,3,24,0.17647058823529413
118,1,1,2,1.0
119,49,29,109,0.5918367346938775
120,37,5,61,0.13513513513513514
121,55,33,113,0.6
122,3,0,14,0.0
123,21,7,37,0.3333333333333333
124,2,0,5,0.0
125,9,0,3,0.0
126,4,3,11,0.75
127,3,0,3,0.0
128,21,11,47,0.5238095238095238
129,3,2,11,0.6666666666666666
130,19,4,22,0.21052631578947367
131,4,1,8,0.25
132,32,7,38,0.21875
133,10,2,11,0.2
134,5,0,14,0.0
135,6,1,13,0.16666666666666666
136,38,13,47,0.34210526315789475
137,7,2,17,0.2857142857142857
138,9,1,9,0.1111111111111111
139,5,2,9,0.4
140,46,9,62,0.1956521739130435
141,5,0,8,0.0
142,26,3,19,0.11538461538461539
143,34,18,49,0.5294117647058824
144,7,2,9,0.2857142857142857
145,16,4,40,0.25
146,7,4,25,0.5714285714285714
147,20,9,55,0.45
148,20,4,45,0.2
149,12,3,38,0.25
150,26,3,62,0.11538461538461539
151,5,1,10,0.2
152,8,2,27,0.25
153,6,0,6,0.0
154,61,5,26,0.08196721311475409
155,17,0,4,0.0
156,1,0,0,0.0
157,11,3,16,0.2727272727272727
158,46,8,117,0.17391304347826086
159,36,19,71,0.5277777777777778
160,9,4,11,0.4444444444444444
161,3,2,12,0.6666666666666666
162,1,0,4,0.0
163,118,51,192,0.4322033898305085
164,145,93,301,0.6413793103448275
165,5,0,7,0.0
166,16,8,24,0.5
167,25,6,45,0.24
168,42,8,94,0.19047619047619047
169,17,1,15,0.058823529411764705
170,27,7,26,0.25925925925925924
171,16,0,13,0.0
172,11,0,8,0.0
173,86,31,150,0.36046511627906974
174,13,1,15,0.07692307692307693
175,1,0,1,0.0
176,74,31,151,0.4189189189189189
177,26,15,90,0.5769230769230769
178,92,8,19,0.08695652173913043
179,9,2,24,0.2222222222222222
180,17,8,40,0.47058823529411764
181,17,3,9,0.17647058823529413
182,36,27,113,0.75
183,34,2,6,0.058823529411764705
184,15,1,4,0.06666666666666667
185,2,1,6,0.5
186,8,2,22,0.25
187,32,2,8,0.0625
188,112,26,327,0.23214285714285715
189,26,3,23,0.11538461538461539
190,87,28,143,0.3218390804597701
191,9,8,19,0.8888888888888888
192,22,11,46,0.5
193,2,0,7,0.0
194,17,5,41,0.29411764705882354
195,10,3,26,0.3
196,12,7,25,0.5833333333333334
197,8,4,28,0.5
198,12,1,17,0.08333333333333333
199,26,14,75,0.5384615384615384
200,5,0,12,0.0
201,40,14,94,0.35
202,13,6,31,0.46153846153846156
203,12,1,18,0.08333333333333333
204,47,25,77,0.5319148936170213
205,15,2,18,0.13333333333333333
206,24,2,28,0.08333333333333333
207,42,11,102,0.2619047619047619
208,8,2,13,0.25
209,27,19,59,0.7037037037037037
210,27,7,38,0.25925925925925924
211,23,13,64,0.5652173913043478
212,7,2,3,0.2857142857142857
213,17,2,14,0.11764705882352941
214,37,34,69,0.918918918918919
215,8,3,28,0.375
216,41,21,122,0.5121951219512195
217,2,1,4,0.5
218,17,3,26,0.17647058823529413
219,27,3,61,0.1111111111111111
220,34,7,41,0.20588235294117646
221,44,14,103,0.3181818181818182
222,2,2,11,1.0
223,12,2,37,0.16666666666666666
224,28,8,17,0.2857142857142857
225,10,6,20,0.6
226,1,0,7,0.0
227,2,2,8,1.0
228,8,6,15,0.75
229,45,23,80,0.5111111111111111
230,9,3,38,0.3333333333333333
231,10,5,15,0.5
232,40,1,54,0.025
233,72,16,153,0.2222222222222222
234,114,50,207,0.43859649122807015
235,44,16,147,0.36363636363636365
236,24,3,37,0.125
237,84,24,108,0.2857142857142857
238,6,3,10,0.5
239,66,25,170,0.3787878787878788
240,79,47,95,0.5949367088607594
241,58,36,137,0.6206896551724138
242,7,0,7,0.0
243,22,2,23,0.09090909090909091
244,27,5,54,0.18518518518518517
245,5,2,15,0.4
246,12,10,36,0.8333333333333334
247,75,19,96,0.25333333333333335
248,1,0,155,0.0
249,42,12,51,0.2857142857142857
250,5,0,6,0.0
251,6,2,18,0.3333333333333333
252,25,11,50,0.44
253,2,0,9,0.0
254,17,1,19,0.058823529411764705
255,7,1,16,0.14285714285714285
256,41,3,51,0.07317073170731707
257,4,3,14,0.75
258,81,32,193,0.3950617283950617
259,48,16,274,0.3333333333333333
260,12,4,34,0.3333333333333333
261,22,12,40,0.5454545454545454
262,46,24,85,0.5217391304347826
263,61,4,8,0.06557377049180328
264,86,41,155,0.47674418604651164
265,60,16,114,0.26666666666666666
266,48,11,81,0.22916666666666666
267,12,11,26,0.9166666666666666
268,36,20,72,0.5555555555555556
269,6,0,8,0.0
270,62,40,119,0.6451612903225806
271,10,0,11,0.0
272,29,4,49,0.13793103448275862
273,13,1,11,0.07692307692307693
274,21,8,67,0.38095238095238093
275,19,1,37,0.05263157894736842
276,24,8,31,0.3333333333333333
277,25,10,153,0.4
278,16,5,23,0.3125
279,27,14,115,0.5185185185185185
280,5,0,1,0.0
281,17,2,21,0.11764705882352941
282,157,34,240,0.21656050955414013
283,246,104,448,0.42276422764227645
284,23,12,63,0.5217391304347826
285,39,20,79,0.5128205128205128
286,25,21,88,0.84
287,149,55,301,0.3691275167785235
288,86,55,137,0.6395348837209303
289,72,9,57,0.125
290,32,2,33,0.0625
291,22,6,50,0.2727272727272727
292,34,1,43,0.029411764705882353
293,35,11,124,0.3142857142857143
294,37,8,21,0.21621621621621623
295,35,2,15,0.05714285714285714
296,283,245,548,0.8657243816254417
297,55,22,78,0.4
298,2,0,24,0.0
299,48,5,40,0.10416666666666667
300,9,1,28,0.1111111111111111
301,2,0,6,0.0
302,12,5,28,0.4166666666666667
303,22,0,9,0.0
304,56,8,95,0.14285714285714285
305,30,8,81,0.26666666666666666
306,58,17,123,0.29310344827586204
307,3,0,0,0.0
308,186,31,271,0.16666666666666666
309,20,2,45,0.1
310,14,2,5,0.14285714285714285
311,10,1,23,0.1
312,3,0,6,0.0
313,12,2,19,0.16666666666666666
314,109,5,38,0.045871559633027525
315,2,0,2,0.0
316,29,17,124,0.5862068965517241
317,44,2,22,0.045454545454545456
318,18,5,19,0.2777777777777778
319,33,17,66,0.5151515151515151
320,23,14,57,0.6086956521739131
321,61,12,137,0.19672131147540983
322,5,2,22,0.4
323,18,2,35,0.1111111111111111
324,10,3,14,0.3
325,22,14,45,0.6363636363636364
326,215,122,408,0.5674418604651162
327,62,0,12,0.0
328,22,12,219,0.5454545454545454
329,41,1,71,0.024390243902439025
330,112,28,166,0.25
331,12,1,2,0.08333333333333333
332,36,4,62,0.1111111111111111
333,10,10,22,1.0
334,5,0,4,0.0
335,142,34,183,0.23943661971830985
336,24,1,20,0.041666666666666664
337,87,17,74,0.19540229885057472
338,1,0,7,0.0
339,10,2,11,0.2
340,31,3,62,0.0967741935483871
341,75,9,16,0.12
342,94,14,33,0.14893617021276595
343,16,3,20,0.1875
344,13,11,33,0.8461538461538461
345,10,4,25,0.4
346,12,2,19,0.16666666666666666
347,133,25,105,0.18796992481203006
348,6,0,15,0.0
349,136,45,434,0.33088235294117646
350,31,9,75,0.2903225806451613
351,10,1,19,0.1
352,2,0,9,0.0
353,17,7,16,0.4117647058823529
354,54,4,21,0.07407407407407407
355,4,3,11,0.75
356,11,0,0,0.0
357,31,20,80,0.6451612903225806
358,97,12,199,0.12371134020618557
359,9,2,14,0.2222222222222222
360,5,1,27,0.2
361,14,2,16,0.14285714285714285
362,4,0,4,0.0
363,3,3,6,1.0
364,6,3,11,0.5
365,2,2,4,1.0
366,6,0,7,0.0
367,37,4,12,0.10810810810810811
368,14,2,21,0.14285714285714285
369,7,4,12,0.5714285714285714
370,121,21,175,0.17355371900826447
371,14,4,45,0.2857142857142857
372,89,37,222,0.4157303370786517
373,15,0,28,0.0
374,4,1,11,0.25
375,43,5,12,0.11627906976744186
376,5,0,10,0.0
377,13,5,19,0.38461538461538464
378,214,54,475,0.2523364485981308
379,10,1,7,0.1
380,14,12,38,0.8571428571428571
381,6,3,17,0.5
382,5,0,12,0.0
383,17,4,53,0.23529411764705882
384,7,1,19,0.14285714285714285
385,9,0,15,0.0
386,6,2,11,0.3333333333333333
387,22,11,55,0.5
388,17,7,43,0.4117647058823529
389,18,6,67,0.3333333333333333
390,11,6,26,0.5454545454545454
391,19,11,43,0.5789473684210527
392,21,6,26,0.2857142857142857
393,152,14,60,0.09210526315789473
394,162,119,300,0.7345679012345679
395,316,55,567,0.17405063291139242
396,116,18,96,0.15517241379310345
397,160,88,205,0.55
398,8,1,8,0.125
399,7,0,12,0.0
400,16,4,27,0.25
401,13,3,12,0.23076923076923078
402,23,3,37,0.13043478260869565
403,8,3,19,0.375
404,12,2,15,0.16666666666666666
405,33,4,46,0.12121212121212122
406,17,3,38,0.17647058823529413
407,8,1,14,0.125
408,9,0,8,0.0
409,10,3,19,0.3
410,4,0,5,0.0
411,9,7,20,0.7777777777777778
412,27,15,41,0.5555555555555556
413,9,6,22,0.6666666666666666
414,1,0,5,0.0
415,17,5,33,0.29411764705882354
416,7,2,18,0.2857142857142857
417,92,20,116,0.21739130434782608
418,18,14,32,0.7777777777777778
419,21,0,0,0.0
420,4,0,4,0.0
421,21,12,55,0.5714285714285714
422,20,5,33,0.25
423,330,64,415,0.19393939393939394
424,11,4,24,0.36363636363636365
425,3,2,5,0.6666666666666666
426,1,0,3,0.0
427,8,5,20,0.625
428,21,5,40,0.23809523809523808
429,28,7,72,0.25
430,4,0,8,0.0
431,17,1,33,0.058823529411764705
432,46,5,102,0.10869565217391304
433,10,1,22,0.1
434,81,44,185,0.5432098765432098
435,11,1,15,0.09090909090909091
436,7,3,22,0.42857142857142855
437,12,6,25,0.5
438,11,3,26,0.2727272727272727
439,42,21,105,0.5
440,17,5,24,0.29411764705882354
441,57,1,74,0.017543859649122806
442,22,6,62,0.2727272727272727
443,36,10,76,0.2777777777777778
444,301,217,590,0.7209302325581395
445,17,3,49,0.17647058823529413
446,88,12,36,0.13636363636363635
447,7,1,18,0.14285714285714285
448,19,15,38,0.7894736842105263
449,24,1,11,0.041666666666666664
450,4,1,3,0.25
451,82,9,16,0.10975609756097561
452,19,3,30,0.15789473684210525
453,214,59,423,0.2757009345794392
454,2,0,4,0.0
455,7,1,7,0.14285714285714285
456,11,2,21,0.18181818181818182
457,12,3,26,0.25
458,28,15,56,0.5357142857142857
459,10,5,18,0.5
460,15,6,27,0.4
461,17,9,58,0.5294117647058824
462,13,1,8,0.07692307692307693
463,52,40,106,0.7692307692307693
464,111,25,148,0.22522522522522523
465,30,16,78,0.5333333333333333
466,8,1,13,0.125
467,2,0,2,0.0
468,18,1,29,0.05555555555555555
469,24,2,11,0.08333333333333333
470,3,0,4,0.0
471,112,25,147,0.22321428571428573
472,16,4,39,0.25
473,7,6,27,0.8571428571428571
474,262,27,558,0.10305343511450382
475,82,20,102,0.24390243902439024
476,9,2,20,0.2222222222222222
477,19,11,23,0.5789473684210527
478,13,4,34,0.3076923076923077
479,4,1,9,0.25
480,38,5,58,0.13157894736842105
481,17,2,29,0.11764705882352941
482,114,20,138,0.17543859649122806
483,33,6,27,0.18181818181818182
484,43,11,73,0.2558139534883721
485,23,1,54,0.043478260869565216
486,6,2,5,0.3333333333333333
487,19,6,22,0.3157894736842105
488,4,0,6,0.0
489,3,1,6,0.3333333333333333
490,18,5,22,0.2777777777777778
491,31,21,67,0.6774193548387096
492,12,1,33,0.08333333333333333
493,12,4,23,0.3333333333333333
494,7,0,9,0.0
495,6,3,11,0.5
496,44,15,105,0.3409090909090909
497,191,122,441,0.6387434554973822
498,18,8,42,0.4444444444444444
499,12,7,29,0.5833333333333334
500,8,1,15,0.125
501,25,6,28,0.24
502,7,2,18,0.2857142857142857
503,6,0,5,0.0
504,18,6,44,0.3333333333333333
505,56,12,44,0.21428571428571427
506,3,0,7,0.0
507,3,0,14,0.0
508,6,3,11,0.5
509,10,4,20,0.4
510,5,1,7,0.2
511,18,4,22,0.2222222222222222
512,9,1,18,0.1111111111111111
513,34,2,29,0.058823529411764705
514,33,4,45,0.12121212121212122
515,39,9,77,0.23076923076923078
516,369,268,931,0.7262872628726287
517,17,6,38,0.35294117647058826
518,130,45,233,0.34615384615384615
519,25,2,9,0.08
520,131,105,426,0.8015267175572519
521,24,3,75,0.125
522,13,0,2,0.0
523,16,2,14,0.125
524,16,3,35,0.1875
525,12,7,30,0.5833333333333334
526,3,0,5,0.0
527,102,17,45,0.16666666666666666
528,12,3,10,0.25
529,5,3,11,0.6
530,17,4,39,0.23529411764705882
531,7,1,10,0.14285714285714285
532,30,3,25,0.1
533,17,4,29,0.23529411764705882
534,18,3,28,0.16666666666666666
535,2,1,3,0.5
536,2,0,4,0.0
537,8,4,21,0.5
538,4,0,11,0.0
539,67,8,50,0.11940298507462686
540,17,0,0,0.0
541,37,14,73,0.3783783783783784
542,8,0,14,0.0
543,80,54,155,0.675
544,10,7,23,0.7
545,14,3,27,0.21428571428571427
546,3,3,6,1.0
547,31,2,36,0.06451612903225806
548,53,28,112,0.5283018867924528
549,4,0,8,0.0
550,144,94,259,0.6527777777777778
551,2,0,8,0.0
552,34,8,68,0.23529411764705882
553,114,45,259,0.39473684210526316
554,44,8,126,0.18181818181818182
555,69,3,74,0.043478260869565216
556,14,3,10,0.21428571428571427
557,24,5,36,0.20833333333333334
558,33,8,60,0.24242424242424243
559,72,13,128,0.18055555555555555
560,1,1,3,1.0
561,19,1,24,0.05263157894736842
562,35,2,35,0.05714285714285714
563,74,50,130,0.6756756756756757
564,54,44,102,0.8148148148148148
565,32,0,11,0.0
566,111,41,209,0.36936936936936937
567,3,0,0,0.0
568,117,10,98,0.08547008547008547
569,9,2,23,0.2222222222222222
570,11,3,24,0.2727272727272727
571,45,13,91,0.28888888888888886
572,6,2,16,0.3333333333333333
573,13,4,26,0.3076923076923077
574,63,10,162,0.15873015873015872
575,23,6,36,0.2608695652173913
576,14,7,89,0.5
577,9,1,18,0.1111111111111111
578,49,15,183,0.30612244897959184
579,2,1,7,0.5
580,25,2,64,0.08
581,14,0,18,0.0
582,13,2,16,0.15384615384615385
583,10,3,13,0.3
584,5,1,21,0.2
585,28,3,68,0.10714285714285714
586,28,3,67,0.10714285714285714
587,13,1,13,0.07692307692307693
588,14,0,4,0.0
589,4,0,0,0.0
590,29,15,75,0.5172413793103449
591,11,9,36,0.8181818181818182
592,46,6,68,0.13043478260869565
593,16,11,107,0.6875
594,10,3,25,0.3
595,2,1,3,0.5
596,4,0,3,0.0
597,10,4,26,0.4
598,4,0,10,0.0
599,81,0,0,0.0
600,10,7,22,0.7
601,16,4,25,0.25
602,14,2,55,0.14285714285714285
603,297,23,456,0.07744107744107744
604,4,1,8,0.25
605,14,4,39,0.2857142857142857
606,16,5,21,0.3125
607,2,1,8,0.5
608,1,0,5,0.0
609,56,32,111,0.5714285714285714
610,199,20,209,0.10050251256281408
611,7,5,18,0.7142857142857143
612,55,31,109,0.5636363636363636
613,1,0,3,0.0
614,5,1,4,0.2
615,16,5,83,0.3125
616,21,5,28,0.23809523809523808
617,20,1,19,0.05
618,20,14,31,0.7
619,24,5,70,0.20833333333333334
620,22,13,44,0.5909090909090909
621,8,3,16,0.375
622,21,4,42,0.19047619047619047
623,5,1,2,0.2
624,30,16,55,0.5333333333333333
625,3,1,10,0.3333333333333333
626,29,1,56,0.034482758620689655
627,9,2,20,0.2222222222222222
628,5,1,9,0.2
629,75,3,14,0.04
630,13,7,36,0.5384615384615384
631,33,4,62,0.12121212121212122
632,58,1,4,0.017241379310344827
633,17,0,17,0.0
634,62,30,120,0.4838709677419355
635,17,3,43,0.17647058823529413
636,7,3,11,0.42857142857142855
637,14,8,32,0.5714285714285714
638,28,7,42,0.25
639,76,37,251,0.4868421052631579
640,11,4,27,0.36363636363636365
641,1,1,2,1.0
642,15,1,3,0.06666666666666667
643,2,0,0,0.0
644,31,5,69,0.16129032258064516
645,18,4,114,0.2222222222222222
646,1,0,7,0.0
647,9,3,24,0.3333333333333333
648,25,17,59,0.68
649,4,3,16,0.75
650,37,13,43,0.35135135135135137
651,13,0,0,0.0
652,4,1,1,0.25
653,20,1,19,0.05
654,9,0,3,0.0
655,14,3,28,0.21428571428571427
656,5,2,24,0.4
657,9,3,40,0.3333333333333333
658,19,4,18,0.21052631578947367
659,2,0,0,0.0
660,1,0,5,0.0
661,8,5,10,0.625
662,86,4,13,0.046511627906976744
663,16,10,38,0.625
664,25,13,26,0.52
665,13,0,13,0.0
666,34,10,49,0.29411764705882354
667,5,2,11,0.4
668,22,3,32,0.13636363636363635
669,135,29,81,0.21481481481481482
670,13,1,5,0.07692307692307693
671,10,4,39,0.4
672,5,2,12,0.4
673,1,1,4,1.0
674,5,1,15,0.2
675,11,2,16,0.18181818181818182
676,8,2,11,0.25
677,15,8,51,0.5333333333333333
678,22,8,43,0.36363636363636365
679,9,1,28,0.1111111111111111
680,39,14,22,0.358974358974359
681,7,2,20,0.2857142857142857
682,13,4,38,0.3076923076923077
683,7,2,14,0.2857142857142857
684,33,1,11,0.030303030303030304
685,5,0,4,0.0
686,15,4,21,0.26666666666666666
687,6,0,5,0.0
688,10,0,20,0.0
689,44,29,75,0.6590909090909091
690,17,4,28,0.23529411764705882
691,29,23,51,0.7931034482758621
692,3,0,3,0.0
693,22,5,26,0.22727272727272727
694,13,6,34,0.46153846153846156
695,24,0,0,0.0
696,11,2,35,0.18181818181818182
697,9,0,9,0.0
698,41,10,94,0.24390243902439024
699,29,4,29,0.13793103448275862
700,33,7,85,0.21212121212121213
701,3,0,0,0.0
702,7,1,12,0.14285714285714285
703,5,0,13,0.0
704,3,0,8,0.0
705,15,2,26,0.13333333333333333
706,39,13,50,0.3333333333333333
707,16,6,27,0.375
708,9,4,15,0.4444444444444444
709,5,2,15,0.4
710,1,0,37,0.0
711,12,3,38,0.25
712,66,51,143,0.7727272727272727
713,9,0,9,0.0
714,19,5,27,0.2631578947368421
715,10,1,27,0.1
716,10,3,54,0.3
717,6,1,21,0.16666666666666666
718,23,11,56,0.4782608695652174
719,27,16,75,0.5925925925925926
720,9,3,19,0.3333333333333333
721,29,7,28,0.2413793103448276
722,35,4,51,0.11428571428571428
723,5,1,17,0.2
724,23,10,50,0.43478260869565216
725,10,4,32,0.4
726,2,0,6,0.0
727,13,4,43,0.3076923076923077
728,15,10,26,0.6666666666666666
729,6,0,17,0.0
730,18,8,55,0.4444444444444444
731,4,1,10,0.25
732,13,4,29,0.3076923076923077
733,6,6,16,1.0
734,21,7,38,0.3333333333333333
735,4,1,13,0.25
736,16,2,9,0.125
737,35,7,98,0.2
738,81,0,1,0.0
739,15,4,22,0.26666666666666666
740,5,1,19,0.2
741,44,3,7,0.06818181818181818
742,160,114,349,0.7125
743,8,0,4,0.0
744,7,0,14,0.0
745,23,6,55,0.2608695652173913
746,12,1,20,0.08333333333333333
747,2,1,5,0.5
748,5,0,6,0.0
749,8,2,29,0.25
750,18,14,49,0.7777777777777778
751,7,1,32,0.14285714285714285
752,10,1,4,0.1
753,54,19,88,0.35185185185185186
754,26,22,56,0.8461538461538461
755,14,6,17,0.42857142857142855
756,6,1,15,0.16666666666666666
757,17,0,4,0.0
758,4,0,19,0.0
759,4,1,9,0.25
760,32,8,53,0.25
761,7,4,23,0.5714285714285714
762,21,11,52,0.5238095238095238
763,15,4,26,0.26666666666666666
764,5,0,4,0.0
765,51,5,76,0.09803921568627451
766,7,0,6,0.0
767,2,0,0,0.0
768,16,12,38,0.75
769,3,0,10,0.0
770,9,0,4,0.0
771,23,6,44,0.2608695652173913
772,27,15,61,0.5555555555555556
773,24,9,43,0.375
774,14,2,65,0.14285714285714285
775,43,9,25,0.20930232558139536
776,27,3,20,0.1111111111111111
777,63,20,35,0.31746031746031744
778,9,1,7,0.1111111111111111
779,79,41,107,0.5189873417721519
780,9,5,31,0.5555555555555556
781,13,7,38,0.5384615384615384
782,6,0,5,0.0
783,31,8,123,0.25806451612903225
784,46,23,87,0.5
785,14,2,33,0.14285714285714285
786,71,13,179,0.18309859154929578
787,14,11,35,0.7857142857142857
788,10,0,11,0.0
789,10,1,26,0.1
790,10,1,5,0.1
791,34,26,62,0.7647058823529411
792,4,3,11,0.75
793,55,14,84,0.2545454545454545
794,17,10,34,0.5882352941176471
795,3,2,6,0.6666666666666666
796,6,1,12,0.16666666666666666
797,1,0,16,0.0
798,7,0,8,0.0
799,10,3,23,0.3
800,5,1,9,0.2
801,19,11,30,0.5789473684210527
802,56,15,170,0.26785714285714285
803,41,14,66,0.34146341463414637
804,32,17,67,0.53125
805,10,0,20,0.0
806,57,11,25,0.19298245614035087
807,10,3,18,0.3
808,1,0,2,0.0
809,5,0,3,0.0
810,30,7,66,0.23333333333333334
811,5,0,6,0.0
812,55,28,179,0.509090909090909
813,129,73,335,0.5658914728682171
814,8,4,21,0.5
815,12,3,24,0.25
816,19,3,19,0.15789473684210525
817,12,9,41,0.75
818,17,12,44,0.7058823529411765
819,25,8,38,0.32
820,9,0,6,0.0
821,2,0,3,0.0
822,12,0,14,0.0
823,79,24,87,0.3037974683544304
824,15,10,34,0.6666666666666666
825,30,6,72,0.2
826,4,0,1,0.0
827,28,21,45,0.75
828,10,2,12,0.2
829,15,1,25,0.06666666666666667
830,10,4,35,0.4
831,13,4,24,0.3076923076923077
832,41,6,54,0.14634146341463414
833,4,1,3,0.25
834,8,1,14,0.125
835,9,0,46,0.0
836,49,20,344,0.40816326530612246
837,18,0,7,0.0
838,13,1,18,0.07692307692307693
839,9,0,19,0.0
840,23,12,56,0.5217391304347826
841,30,6,31,0.2
842,15,4,21,0.26666666666666666
843,72,50,265,0.6944444444444444
844,36,2,55,0.05555555555555555
845,5,0,9,0.0
846,4,1,8,0.25
847,7,0,7,0.0
848,4,1,9,0.25
849,42,4,62,0.09523809523809523
850,3,0,8,0.0
851,93,57,183,0.6129032258064516
852,12,2,11,0.16666666666666666
853,4,0,2,0.0
854,23,13,43,0.5652173913043478
855,31,8,24,0.25806451612903225
856,12,2,14,0.16666666666666666
857,8,5,18,0.625
858,82,8,171,0.0975609756097561
859,10,2,25,0.2
860,40,5,34,0.125
861,12,4,26,0.3333333333333333
862,25,12,54,0.48
863,90,70,190,0.7777777777777778
864,25,12,26,0.48
865,18,3,25,0.16666666666666666
866,19,2,29,0.10526315789473684
867,26,4,54,0.15384615384615385
868,47,9,81,0.19148936170212766
869,27,18,57,0.6666666666666666
870,12,5,21,0.4166666666666667
871,21,6,56,0.2857142857142857
872,3,1,7,0.3333333333333333
873,8,3,13,0.375
874,28,17,50,0.6071428571428571
875,65,14,85,0.2153846153846154
876,14,11,30,0.7857142857142857
877,76,42,159,0.5526315789473685
878,14,0,13,0.0
879,23,3,23,0.13043478260869565
880,6,2,6,0.3333333333333333
881,11,0,38,0.0
882,59,18,80,0.3050847457627119
883,26,5,62,0.19230769230769232
884,4,0,4,0.0
885,4,1,11,0.25
886,17,1,29,0.058823529411764705
887,9,2,20,0.2222222222222222
888,43,15,31,0.3488372093023256
889,21,4,34,0.19047619047619047
890,9,3,15,0.3333333333333333
891,26,12,81,0.46153846153846156
892,81,58,162,0.7160493827160493
893,21,1,35,0.047619047619047616
894,20,9,37,0.45
895,15,4,23,0.26666666666666666
896,17,8,32,0.47058823529411764
897,15,0,23,0.0
898,12,4,25,0.3333333333333333
899,8,0,33,0.0
900,14,0,24,0.0
901,48,0,5,0.0
902,21,4,20,0.19047619047619047
903,5,1,12,0.2
904,4,2,12,0.5
905,99,22,56,0.2222222222222222
906,3,0,6,0.0
907,44,12,105,0.2727272727272727
908,2,1,32,0.5
909,2,1,9,0.5
910,13,0,30,0.0
911,3,0,12,0.0
912,8,4,21,0.5
913,76,8,26,0.10526315789473684
914,14,0,8,0.0
915,13,4,32,0.3076923076923077
916,12,3,34,0.25
917,4,3,16,0.75
918,23,2,11,0.08695652173913043
919,15,1,22,0.06666666666666667
920,2,0,0,0.0
921,16,3,44,0.1875
922,17,1,23,0.058823529411764705
923,6,1,11,0.16666666666666666
924,22,13,63,0.5909090909090909
925,22,10,58,0.45454545454545453
926,16,2,16,0.125
927,28,9,65,0.32142857142857145
928,34,7,66,0.20588235294117646
929,201,90,364,0.44776119402985076
930,6,2,15,0.3333333333333333
931,28,9,42,0.32142857142857145
932,15,4,13,0.26666666666666666
933,90,10,171,0.1111111111111111
934,2,0,14,0.0
935,17,10,26,0.5882352941176471
936,83,43,174,0.5180722891566265
937,6,6,16,1.0
